"","Tag","ChlorA","ChlorB","gluc_Conc","flav_Conc","Family","treatment","gh_row","gh_bench","GM_TotalLeaf_Area","comp_number","ThripsDam","WhiteFungDam","BlackPathDam","Fern","gh_col","GM_Leaf_Area","Latitude","Longitude","Altitude","GM_StemHeight_Bolt","GM_Leaf_Number_Bolt","Larg_Leaf_Len_Bolt","Larg_Leaf_Wid_Bolt","Row_Field","Col_Field","Maple_Died","Maple_TotalLeafArea_End","GM_Fecundity","MapleFinalMass","RGR1","NumberOfSamples","maple_height_0","maple_leaf_length_0","maple_leaves_0","Maple_StemHeight_End","Maple_LeafNum_End","MapleDamage","GreenhouseSurvival","WhiteFungLogis","Bolt_Survival","Maple_SurvivalY2","Maple_SurvivalY1","GM_Fecundity2","PCCG_1","PCCG_2","PC1BoltSize","GM_FecundityMS","PCCG_1_T","PCCG_2_T","GM_Fecundity2MS"
"119","b|CWRIC2-X2|Q|86",-0.660902020159605,0.2046022,-1.50495146741189,-2.25981646893973,"CWRIC2","a",16,1,11129,NA,1.6661022550876,0.5,0,0,1,3607.5,37.544016,-77.509875,30,58,12,29,24,9,3,"",NA,3.07,NA,8.58307985922969e-07,2,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,3.12,1.25753912298026,-0.402593396510963,1.04063082873887,1.49919825072886,-2.66268855119285,1.13491044205164,5.36093916755603
"120","b|CWRIC2-X2|Q|87",-0.402479270625777,0.20580622,-1.13980280717785,-1.88936060106246,"CWRIC2","m",17,3,8126,NA,0,0.5,0.346573590279973,0,6,2831,37.544016,-77.509875,30,54,15,38,44,7,4,"",1019,11.39,0.38,9.15949244222528e-07,2,68,19,2,83,2,1,1,"1",1,1,1,11.44,2.56350410743035,0.0674765763370047,2.78267433657426,5.56217201166181,-1.35672356674276,1.60498041489961,19.6567769477054
"121","b|CWRIC2-X2|Q|88",-0.944414744672831,0.1987633775,-1.703011658877,-2.27323175705655,"CWRIC2","a",17,1,13018,NA,0.80471895621705,0,0.549306144334055,0,1,4633.5,37.544016,-77.509875,30,95,13,38,38,8,3,"",NA,7.25,NA,1.24761444137008e-06,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,7.3,0.309578742711362,-0.423035378066287,2.75260496739676,3.54045189504373,-3.61064893146175,1.11446846049631,12.5432230522946
"122","b|CWRIC2-X2|Q|89",NA,NA,NA,NA,"CWRIC2","m",6,3,3249,NA,1.6094379124341,0,2.484906649788,0,4,3249,37.544016,-77.509875,30,50,7,12,17,1,6,"",3560,NA,0.64,7.81022968392783e-07,1,65,33,2,84,2,1,1,"0",1,1,1,NA,NA,NA,-0.687812779527426,NA,NA,NA,NA
"123","b|DVGM-20|Q|111",NA,NA,NA,NA,"DVGM","gm",10,4,6341,61,0,0,0.693147180559945,0,5,NA,40.87611111,-74.95630278,232,NA,NA,NA,NA,4,4,"",NA,NA,NA,8.71023494221687e-07,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"124","b|DVGM-20|Q|112",-1.28337002659714,0.10247749,-1.61887681373443,-2.30729785014129,"DVGM","m",4,2,5974,NA,1.15129254649702,0,1.15129254649702,0,6,2987,40.87611111,-74.95630278,232,NA,NA,NA,NA,7,3,"",4576,NA,0.899999999999999,8.7195145480108e-07,2,82,34,2,89,2,1,1,"0",0,1,1,0,-0.0555923005830648,0.33727906756404,NA,NA,-3.97581997475617,1.87478290612664,0
"125","b|DVGM-20|Q|113",-1.09481129476432,0.166207825,-1.50940781481211,-2.41272309163021,"DVGM","a",10,1,11511,NA,1.35402510055111,0,1.70059869083108,0,4,5617.5,40.87611111,-74.95630278,232,116,9,12,14,3,1,"",NA,2.03,NA,1.95785378299777e-06,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,2.08,0.521603427303783,0.296450329991769,-0.0220815029514241,0.991326530612245,-3.39862424686933,1.83395416855437,3.57395944503735
"126","b|DVGM-20|Q|114",-1.17061807418027,0.15106092,-1.75023316234036,-2.36149006928825,"DVGM","m",12,1,13782,NA,0.693147180559945,0,0,0,1,4614,40.87611111,-74.95630278,232,47,11,10,7,5,3,"Y",2658,0.75,NA,1.13948429915179e-06,2,90,35,2,89,2,1,1,"0",1,0,1,0.8,-0.181543822543586,-0.168402268393153,-1.10606831928983,0.366253644314869,-4.1017714967167,1.36910157016945,1.37459978655283
"127","b|DVGM-20|Q|117",-1.51325230757557,0.1216905725,-1.78989272158075,-2.79137739303085,"DVGM","m",18,3,11310,NA,0.346573590279973,0,0.346573590279973,0,3,3828,40.87611111,-74.95630278,232,NA,NA,NA,NA,9,4,"",16090,NA,1.01,NA,2,95,33,2,115,6,0.333333333333333,1,"0",0,1,1,0,-0.849177646913251,0.29522030235179,NA,NA,-4.76940532108636,1.83272414091439,0
"128","b|EFCC2-4-80|Q|138",-2.08219440733991,0.0660055550000001,-2.27769032327783,-3.13199389780268,"EFCC2","gm",14,4,2115,45,0,7,0,0,4,2115,45.697008,11.69416,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.29118665512849e-07,1,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,-2.96774005301133,0.0332963826417561,NA,NA,-6.88796772718444,1.57080022120436,0
"129","b|EFCC2-4-80|Q|139",NA,NA,NA,NA,"EFCC2","gm",4,3,4445,48,0.693147180559945,0,0,0.693147180559945,2,2222.5,45.697008,11.69416,73,NA,NA,NA,NA,1,4,"",NA,NA,NA,1.10110750550992e-06,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"130","b|EFCC2-4-80|Q|140",-1.20526500044225,0.15926879,-1.7166394096104,-2.31496966140102,"EFCC2","m",6,1,10892,NA,1.497866136777,0.5,0.346573590279973,0,4,3245,45.697008,11.69416,73,NA,NA,NA,NA,1,3,"",1971,NA,0.51,1.62016199326486e-06,2,72,20,2,78,5,0.8,1,"1",0,1,1,0,-0.159045540499677,-0.0295687780753873,NA,NA,-4.07927321467279,1.50793506048721,0
"131","b|EFCC2-4-80|Q|142",NA,NA,NA,NA,"EFCC2","a",4,1,9329,NA,1.79175946922805,16,2.07944154167984,0,6,NA,45.697008,11.69416,73,102,8,20,11,7,4,"",NA,1.39,NA,1.55804484875318e-06,1,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,1.44,NA,NA,0.0352321855140685,0.678790087463557,NA,NA,2.47427961579509
"132","b|EFCC2-4-80|Q|143",NA,NA,NA,NA,"EFCC2","gm",4,3,576,47,NA,NA,NA,0,6,NA,45.697008,11.69416,73,NA,NA,NA,NA,1,6,"",NA,NA,NA,4.8530192519763e-07,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"133","b|EFCC2-4-80|Q|144",-1.47210082067781,0.085444565,-2.09594316117421,-3.40976248526176,"EFCC2","m",12,5,4760,NA,1.38629436111989,1,1.79175946922805,0,2,4760,45.697008,11.69416,73,NA,NA,NA,NA,8,6,"",NA,NA,0.54,NA,1,130,36,2,NA,NA,NA,1,"1",0,1,1,0,-1.51295430896456,-0.520486775686948,NA,NA,-5.43318198313767,1.01701706287565,0
"134","b|EFCC2-4-80|Q|145",-1.03049090547163,0.129032285,NA,NA,"EFCC2","a",22,3,8730,NA,0,2.5,0.346573590279973,0,6,3123,45.697008,11.69416,73,NA,NA,NA,NA,8,3,"",NA,NA,NA,1.20511926531565e-06,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"135","b|JARI1-1-80|Q|164",-1.14523257647295,0.11995157,-2.07498758918867,-2.39423121805099,"JARI1","gm",8,4,2067,10,0,0,0,0,5,1050,41.48,-71.52,20.7,NA,NA,NA,NA,4,3,"",NA,NA,NA,5.22063820291234e-07,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-0.916442705058179,-1.00405018789058,NA,NA,-4.83667037923129,0.533453650672026,0
"136","b|JARI1-1-80|Q|165",-0.794428255557334,0.1453393825,-1.41983311624073,-2.16601456523999,"JARI1","a",18,2,10861,NA,0.346573590279973,0,0,0,4,3535.5,41.48,-71.52,20.7,NA,NA,NA,NA,3,5,"",NA,NA,NA,8.33388941713784e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,1.23809194859457,0.0240132296654922,NA,NA,-2.68213572557854,1.56151706822809,0
"137","b|JARI1-1-80|Q|166",-0.83802687671146,0.12264027,-1.3403292857378,-2.21080601441505,"JARI1","a",21,3,13223,NA,0,0,0,0,4,1945,41.48,-71.52,20.7,67,7,11,13,4,2,"",NA,0.93,NA,1.12466069029769e-06,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,0.98,1.35551775702968,0.289755738971196,-0.781685876745195,0.454154518950437,-2.56470991714343,1.8272595775338,1.68388473852721
"138","b|JARI1-1-80|Q|167",NA,NA,NA,NA,"JARI1","m",9,2,9801,NA,NA,NA,NA,0,2,NA,41.48,-71.52,20.7,NA,NA,NA,NA,3,4,"",7581,NA,0.819999999999999,7.8575206333887e-07,1,67,39,2,85,6,0,1,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,0
"139","b|JARI1-1-80|Q|169",NA,NA,NA,NA,"JARI1","m",11,1,11629,NA,NA,NA,NA,0,5,NA,41.48,-71.52,20.7,NA,NA,NA,NA,3,1,"",4741,NA,0.92,1.12268767429804e-06,1,118,39,2,131,2,1,1,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,0
"140","b|JARI1-1-80|Q|172",NA,NA,NA,NA,"JARI1","m",1,3,6947,NA,NA,NA,NA,0,4,NA,41.48,-71.52,20.7,NA,NA,NA,NA,4,1,"",5123,NA,0.779999999999999,1.21695357783259e-06,1,84,40,2,103,2,1,1,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,0
"141","b|JBBLB2-1-20|Q|200",-1.20257671511022,0.1177201775,-1.7286920462169,-2.05727593550205,"JBBLB2","m",3,4,5121,NA,1.19894763639919,0,0.549306144334055,0.693147180559945,4,2560.5,38.90765,-75.05181667,0,5,2,5,2,3,2,"",5877,NA,1.21,1.62793589895741e-06,2,124,41,2,132,2,0,1,"0",1,1,1,NA,-0.183401250197142,-0.0634392108565419,-2.69828483924605,NA,-4.10362892437025,1.47406462770606,NA
"142","b|JBBLB2-1-20|Q|202",-2.22598532081139,0.054682645,-2.02111904902927,-2.77888022072355,"JBBLB2","m",7,2,2512,NA,0.693147180559945,0,0,0,1,1672,38.90765,-75.05181667,0,NA,NA,NA,NA,1,3,"",10413,NA,1.15,-8.19908675620304e-08,1,94,43,2,110,6,0.166666666666667,1,"0",0,1,1,0,-2.59395576262256,0.895946873681103,NA,NA,-6.51418343679567,2.4334507122437,0
"143","b|JBBLB2-1-20|Q|203",-1.93940506749609,0.062196375,-1.96906037840261,-2.27420119944468,"JBBLB2","gm",19,3,3665,22,0.972955074527657,0,0.693147180559945,0,5,1832.5,38.90765,-75.05181667,0,NA,NA,NA,NA,8,5,"",NA,NA,NA,5.26637591402694e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-1.99033639558358,0.554356249659337,NA,NA,-5.91056406975669,2.09186008822194,0
"144","b|JBBLB2-1-20|Q|204",-1.44673483739216,0.096134755,-1.62159188270911,-2.71733692770069,"JBBLB2","a",8,2,6481,NA,0.693147180559945,0,0,0.693147180559945,3,2401,38.90765,-75.05181667,0,NA,NA,NA,NA,3,4,"",NA,NA,NA,1.55366187261982e-06,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-0.335151460105249,0.597929337134331,NA,NA,-4.25537913427836,2.13543317569693,0
"145","b|JBBLB2-1-20|Q|205",-0.364103664844652,0.2166104025,-1.20365115827321,-2.10903129837636,"JBBLB2","a",19,2,8329,NA,1.09861228866811,0.5,0.346573590279973,1.09861228866811,5,4164.5,38.90765,-75.05181667,0,NA,NA,NA,NA,3,5,"",NA,NA,NA,2.591116436941e-06,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,2.4748210095252,-0.151438364834137,NA,NA,-1.44540666464791,1.38606547372846,0
"146","b|JBBLB2-1-20|Q|206",-1.81180920865392,0.0772218799999999,-1.75319911329339,-1.95539605896247,"JBBLB2","m",20,4,4608,NA,0,0,0,0,2,4608,38.90765,-75.05181667,0,NA,NA,NA,NA,NA,NA,NA,4686,NA,0.649999999999999,9.95372875586556e-07,1,75,35,4,87,4,1,1,"0",0,1,1,0,-1.26037880319148,0.873430126822754,NA,NA,-5.18060647736459,2.41093396538536,0
"147","b|JBCHY1-1-50|Q|223",-0.231327495457472,0.2522459125,-1.35155448141896,-2.02088699180202,"JBCHY1","gm",20,3,10404,5,1.85678603335215,0,0,0,4,2584,38.94948333,-75.04693333,25.9,122,13,20,18,4,2,"",NA,0.9,NA,1.10672416090799e-06,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,0.95,2.34273275564008,-0.730344206348955,0.963988991031052,0.439504373177843,-1.57749491853303,0.807159632213646,1.63233724653148
"148","b|JBCHY1-1-50|Q|224",-0.575585202146476,0.1731778275,-1.45572745086474,NA,"JBCHY1","a",7,3,10144,NA,0.346573590279973,0,0,0,1,3118.5,38.94948333,-75.04693333,25.9,NA,NA,NA,NA,1,6,"",NA,NA,NA,1.23806043316675e-06,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,1.51796644475284,-0.421818329920172,NA,NA,-2.40226122942027,1.11568550864243,0
"149","b|JBCHY1-1-50|Q|226",-0.0927303080371643,0.2734266,-1.26679900394978,-1.91372149545963,"JBCHY1","gm",20,4,1736,74,0,0,0,0,4,837,38.94948333,-75.04693333,25.9,NA,NA,NA,NA,9,6,"",NA,NA,NA,1.03287378321364e-06,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,2.77726482456811,-0.749859678786582,NA,NA,-1.142962849605,0.787644159776019,0
"150","b|JBCHY1-1-50|Q|227",-0.448561862616843,0.1840015575,-1.54491408779109,-2.00249706152578,"JBCHY1","gm",16,3,3480,75,1.242453324894,0,0,0,3,1740,38.94948333,-75.04693333,25.9,96,7,13,12,7,6,"",NA,0.34,NA,4.03967354178332e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,0.39,1.51680636069627,-0.847733314039643,-0.421831641421213,0.166034985422741,-2.40342131347684,0.689770524522958,0.670117395944504
"151","b|JBCHY1-1-50|Q|228",NA,NA,NA,NA,"JBCHY1","a",6,3,10920,NA,0.895879734614027,0,0,0,2,2940,38.94948333,-75.04693333,25.9,7,4,11,10,1,5,"",NA,NA,NA,9.49507401981021e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,NA,NA,NA,-1.77908617869957,NA,NA,NA,NA
"152","b|JBCHY1-1-50|Q|242",-0.70412060899901,0.1639467,-1.5571269148222,-1.94337558831378,"JBCHY1","m",22,4,6780,NA,0,0,0,0,4,2750,38.94948333,-75.04693333,25.9,97,23,32,35,8,6,"",3625,6.28,0.48,9.66275720473418e-07,1,116,32,3,132,3,0.666666666666667,1,"0",1,1,1,6.33,1.06041346171131,-0.459464542202073,2.95430450708023,3.0667638483965,-2.8598142124618,1.07803929636053,10.8765208110993
"153","b|KVEDG1-1-80|Q|278",-0.3609183221761,0.2050925325,-1.11414852568005,-1.92055831864775,"KVEDG1","gm",18,3,5988,12,0.549306144334055,1,0.346573590279973,0,2,2994,39.435278,-76.288333,2,NA,NA,NA,NA,9,4,"",NA,NA,NA,1.7300416088002e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,2.69437816773312,0.0622083630871606,NA,NA,-1.22584950643999,1.59971220164976,0
"154","b|KVEDG1-1-80|Q|279",-1.07821247670287,0.1981185175,-1.73360006090386,-2.44282756755423,"KVEDG1","gm",16,4,5647,13,0.972955074527657,0,0,0,6,1766,39.435278,-76.288333,2,120,8,12,12,8,4,"",NA,1.23,NA,3.87627796115373e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,1.28,0.0127228173947632,-0.278919214325551,-0.156324797100026,0.600655976676385,-3.90750485677835,1.25858462423705,2.19935965848453
"155","b|KVEDG1-1-80|Q|280",-1.40891328231921,0.0814364125,-1.57692087753081,-2.20141676379037,"KVEDG1","gm",18,3,3010,15,0,0,1.03972077083992,0,4,1505,39.435278,-76.288333,2,NA,NA,NA,NA,9,4,"",NA,NA,NA,3.08457547640855e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-0.165009397487462,0.645280425663264,NA,NA,-4.08523707166057,2.18278426422587,0
"156","b|KVEDG1-1-80|Q|281",-2.13159162405805,0.0403660949999999,-2.08784197488672,-3.35090142976032,"KVEDG1","gm",2,4,4075,16,1.38629436111989,1,0.693147180559945,0,4,2346,39.435278,-76.288333,2,14,2,10,10,6,2,"",NA,0.26,NA,4.79606797732126e-07,1,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,0.31,-2.59588652051489,0.578348803940648,-1.89408881382638,0.126967930029155,-6.516114194688,2.11585264250325,0.532657417289221
"157","b|MAVBEL2-1-20|N|310",-1.10385644106396,0.1109086125,-1.60417100088198,-1.83982957755334,"MAVBEL2","gm",6,3,5648,34,1.19894763639919,0,0.346573590279973,0,6,1969,41.170384,-95.902909,358,NA,NA,NA,NA,3,2,"",NA,NA,NA,5.89269263367336e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.279660119542175,0.0795276278695801,NA,NA,-3.64056755463093,1.61703146643218,0
"158","b|MAVBEL2-1-20|N|311",-1.01594095002211,0.1352670975,-1.59825351260673,-2.46690446575018,"MAVBEL2","gm",1,2,6410,NA,0.972955074527657,0,0,0,4,1912.5,41.170384,-95.902909,358,NA,NA,NA,NA,1,5,"",NA,NA,NA,4.765104597808e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.440772829872642,-0.049845436068341,NA,NA,-3.47945484430047,1.48765840249426,0
"159","b|MAVBEL2-1-20|N|312",-0.895176524498782,0.14912562,-1.75552369624226,-2.38926559162115,"MAVBEL2","m",14,1,11052,NA,1.68364791499324,0.5,0,1.38629436111989,3,3815,41.170384,-95.902909,358,NA,NA,NA,NA,6,4,"",4071,NA,0.64,1.17017303146098e-06,2,120,22,2,117,6,0.333333333333333,1,"1",0,1,1,0,0.266186774529654,-0.632002798213835,NA,NA,-3.65404089964346,0.905501040348766,0
"160","b|MAVBEL2-1-20|N|313",-0.393089226234185,0.19208597,-1.20118417397236,-2.05477559674651,"MAVBEL2","gm",3,4,2496,40,0.693147180559945,0,0.693147180559945,1.38629436111989,1,1480,41.170384,-95.902909,358,6,6,7,7,3,3,"",NA,NA,NA,3.6464265225226e-07,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,NA,2.43227729247844,-0.0979811832104729,-2.03712938986597,NA,-1.48795038169467,1.43952265535213,NA
"161","b|MAVBEL2-1-20|N|314",NA,NA,NA,NA,"MAVBEL2","gm",7,4,1741,3,NA,NA,NA,0,6,NA,41.170384,-95.902909,358,NA,NA,NA,NA,2,2,"",NA,NA,NA,9.30790351984381e-07,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"162","b|MAVBEL2-1-20|N|315",-1.52271448720561,0.237657035,-2.05515046579279,-2.59270413800699,"MAVBEL2","m",8,2,8221,NA,0.693147180559945,0,0,1.38629436111989,4,2653,41.170384,-95.902909,358,40,6,10,10,1,3,"",1077,0.209999999999999,NA,1.66942637934243e-06,2,80,22,2,83,2,1,1,"0",1,0,1,0.259999999999999,-1.49991270924349,-0.337925916652263,-1.35162512406919,0.102551020408163,-5.4201403834166,1.19957792191034,0.446744930629667
"163","b|MHBUR1-4-20|Q|342",-1.46125933910397,0.0965104775,NA,NA,"MHBUR1","gm",5,4,9395,52,0.346573590279973,0,0.346573590279973,0,3,2766,41.9675,-71.7069,128,NA,NA,NA,NA,5,2,"",NA,NA,NA,5.28573202743777e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"164","b|MHBUR1-4-20|Q|343",-0.495932641578029,0.16421378,-1.50757369202488,-2.13724267341669,"MHBUR1","gm",17,3,4563,14,0.346573590279973,1,0.972955074527657,2.19722457733622,2,1314,41.9675,-71.7069,128,25,6,9,6,9,4,"",NA,0.32,NA,3.62474186339061e-07,2,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,0.37,1.52700496722601,-0.678920123103083,-1.78262830602155,0.156268221574344,-2.3932227069471,0.858583715459518,0.635752401280683
"165","b|MHBUR1-4-20|Q|345",-1.62499766496695,0.175986075,-1.53279655377986,-1.77659381250573,"MHBUR1","a",14,4,8731,NA,0,0,0,0,6,3080,41.9675,-71.7069,128,NA,NA,NA,NA,5,4,"",NA,NA,NA,1.53518631838216e-06,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-0.420573591425259,1.10672296106219,NA,NA,-4.34080126559837,2.64422679962479,0
"166","b|MHBUR1-4-20|Q|346",-0.676819496199422,0.163213465,-1.3848740419306,-2.05159456321349,"MHBUR1","gm",11,2,4122,88,0.346573590279973,0.5,2.13833305950803,2.77258872223978,3,1241,41.9675,-71.7069,128,113,16,12,17,4,5,"",NA,0.85,NA,8.14464232986866e-07,2,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,0.9,1.51835000539808,-0.0829278547104225,0.580139440592064,0.415087463556851,-2.40187766877503,1.45457598385218,1.54642475987193
"167","b|MHBUR1-4-20|Q|347",-1.90216059192164,0.093591735,NA,NA,"MHBUR1","gm",7,2,3034,82,1.242453324894,0,0,0,4,1404.5,41.9675,-71.7069,128,NA,NA,NA,NA,1,4,"",NA,NA,NA,1.03831648856251e-06,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"168","b|MHBUR1-4-20|Q|353",-1.3542631808321,0.09114851,-1.59226649845144,-2.35855229703677,"MHBUR1","a",17,2,9917,NA,1.38629436111989,0,0,0.693147180559945,3,2025,41.9675,-71.7069,128,NA,NA,NA,NA,2,6,"",NA,NA,NA,1.39797792089223e-06,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-0.110394236303212,0.518340413033242,NA,NA,-4.03062191047632,2.05584425159584,0
"169","b|MHBUR1-4-20|Q|354",-0.642417839482725,0.1723414025,-1.39500691653278,-2.50652927079853,"MHBUR1","a",9,1,10708,NA,0,0,0,1.79175946922805,2,2190,41.9675,-71.7069,128,35,11,14,15,3,1,"",NA,NA,NA,4.5515254436628e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,NA,1.55159757028073,-0.163991780754248,-0.577591005184583,NA,-2.36863010389238,1.37351205780835,NA
"170","b|MHNAT1-2-0|Q|357",-0.466322599944098,0.15415631,-1.1095779914632,-1.74764076565646,"MHNAT1","a",2,4,6818,NA,1.03972077083992,1.5,0,0,1,2331,41.96159983,-71.35269983,60,NA,NA,NA,NA,6,2,"",NA,NA,NA,9.96869240974313e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,2.52913743134868,0.245841792433902,NA,NA,-1.39109024282443,1.7833456309965,0
"171","b|MHNAT1-2-0|Q|358",-1.34943720222487,0.1283314575,-1.72431912938836,-2.02246001274092,"MHNAT1","m",11,1,10769,NA,0.693147180559945,0,0.693147180559945,0,4,3074.5,41.96159983,-71.35269983,60,NA,NA,NA,NA,8,2,"",5040,NA,0.62,1.63991506934491e-06,2,64,34,2,72,2,1,1,"0",0,1,1,0,-0.41840806817324,0.187539572138942,NA,NA,-4.33863574234635,1.72504341070154,0
"172","b|MHNAT1-2-0|Q|359",-1.24638330718244,0.11503549,-1.96615634154134,-2.19149658476603,"MHNAT1","m",7,4,7671,NA,1.19894763639919,0,0,0,1,1921.5,41.96159983,-71.35269983,60,NA,NA,NA,NA,5,2,"",4533,NA,0.76,8.86406538671034e-07,2,81,44,2,97,2,0,1,"0",0,1,1,0,-0.825015956342193,-0.572430227563343,NA,NA,-4.7452436305153,0.965073610999258,0
"173","b|MHNAT1-2-0|Q|364",-0.743351980629006,0.1447673625,-1.52829136667302,-1.998487988697,"MHNAT1","m",15,3,9315,NA,0.549306144334055,1,0.895879734614027,0,2,2614,41.96159983,-71.35269983,60,NA,NA,NA,NA,5,6,"",5024,NA,0.92,1.11470112478287e-06,2,105,42,2,106,4,0.5,1,"1",0,1,1,0,1.0638597442736,-0.324765323165662,NA,NA,-2.85636792989951,1.21273851539694,0
"174","b|MSMID1-1-20|Q|375",NA,NA,NA,NA,"MSMID1","gm",18,3,5535,12,NA,NA,NA,0,2,NA,41.60111111,-72.70111111,5,NA,NA,NA,NA,9,4,"",NA,NA,NA,3.9318078709171e-07,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"175","b|MSMID1-1-20|Q|377",-1.91903536851491,0.0974265325,-1.93415607109283,-2.67726604842416,"MSMID1","a",13,1,12836,NA,1.70059869083108,0,0,0,3,3583,41.60111111,-72.70111111,5,NA,NA,NA,NA,5,3,"",NA,NA,NA,1.1303111273472e-06,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-1.87274220056851,0.606378946080556,NA,NA,-5.79296987474162,2.14388278464316,0
"176","b|MSMID1-1-20|Q|378",NA,NA,NA,NA,"MSMID1","m",18,1,8158,NA,NA,NA,NA,0,5,NA,41.60111111,-72.70111111,5,NA,NA,NA,NA,9,3,"",2236,NA,NA,1.11525871193564e-06,1,58,31,2,63,2,0.5,1,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,0
"177","b|MSMID1-1-20|Q|379",NA,NA,NA,NA,"MSMID1","a",5,4,9539,NA,NA,NA,NA,0,6,NA,41.60111111,-72.70111111,5,90,17,34,34,5,2,"",NA,8.02,NA,1.07273085837648e-06,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,8.07,NA,NA,2.53206915321228,3.916472303207,NA,NA,13.8662753468517
"178","b|MSMID1-1-20|Q|600",-0.497903635339482,0.175363335,-1.307487830664,-1.97736370553548,"MSMID1","a",20,3,14115,NA,1.77767403074471,0,0,0,2,4945,41.60111111,-72.70111111,5,NA,NA,NA,NA,4,2,"",NA,NA,NA,1.61405111076566e-06,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,2.00263474717797,-0.186430602135541,NA,NA,-1.91759292699514,1.35107323642706,0
"179","b|PDVRT1-20|Q|404",-1.03992860269301,0.140647275,NA,NA,"PDRVT1","m",4,3,11327,NA,0,0,0,0,3,2263,40.216898,-74.522681,52,NA,NA,NA,NA,1,4,"",2806,NA,0.7,4.05837060123148e-07,2,70,29,2,84,2,1,1,"0",0,1,1,0,NA,NA,NA,NA,NA,NA,0
"180","b|PDVRT1-20|Q|405",NA,NA,NA,NA,"PDRVT1","gm",17,4,7871,67,1.03972077083992,0,0.346573590279973,0,3,3058,40.216898,-74.522681,52,NA,NA,NA,NA,6,6,"",NA,NA,NA,3.57285301148407e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"181","b|PDVRT1-20|Q|406",-1.20265299799455,0.1307146,-1.82449648403967,-2.49679094252612,"PDRVT1","a",11,1,12862,NA,1.6661022550876,0,1.38629436111989,0,1,4836,40.216898,-74.522681,52,NA,NA,NA,NA,NA,NA,NA,NA,2.79,NA,7.84795756391248e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,2.84,-0.412845650115498,-0.29758246545228,NA,1.36246355685131,-4.33307332428861,1.23992137311032,4.87982924226254
